x1	x2	y
0.8745044654	-0.2667156396	1
-0.3553935012	-0.8004352880	1
1.6795957214	-1.4919604104	1
0.4581332198	-0.2826447624	1
2.2329268462	0.5434849346	1
0.6060209420	0.9224304814	1
0.4763762417	0.7135413141	1
0.0391286846	0.7589078908	1
0.7128201452	-0.7272623232	1
0.8464562787	0.1961119502	1
0.6501600298	0.3917042806	1
0.5877610715	0.4386695266	1
1.3126982189	-0.0430791051	1
0.6878955738	0.1071555243	1
1.3890881531	1.4579121623	1
1.6642705506	0.6901291119	1
3.1839079168	0.3648377377	1
1.3426947133	0.4978138331	1
0.2865533153	-0.3138858573	1
0.6420842791	0.4579322349	1
0.8768399859	0.0977387215	1
1.7689465361	0.6103397405	1
0.8856459821	-0.4737580764	1
1.8027604613	0.5472237019	1
-0.1357950885	-0.2214332738	1
1.1170371056	0.5507157744	1
1.6435389386	0.2007518587	1
1.4138324981	0.0453515679	1
0.5235149018	-0.1847418226	1
1.0134287969	-0.0245219329	1
-0.3333013872	-0.2810631615	1
1.0397433984	-0.1989586293	1
0.8254692204	0.3450620075	1
0.2370620564	-1.1511996895	1
0.7538067799	0.5403104777	1
2.1932801978	0.5530481816	1
-0.0382192612	-0.1643084507	1
1.1814679111	0.1255758831	1
1.3813459065	-0.6484515287	1
1.0459216976	0.2972131232	1
1.5838375301	-0.5697287793	1
0.7559372386	-1.9118878167	1
0.5605600285	-0.3708173270	1
0.2790448803	0.1171054745	1
0.9604406056	-1.5975054530	1
1.1523871465	-0.6564242880	1
1.3434339566	-0.9064057097	1
1.0212178269	-0.2002267100	1
1.2143253982	0.0881742906	1
0.8195716815	-1.0863085710	1
-0.0445437682	-0.4128704141	1
0.9941452379	-0.4300962481	1
1.4420915958	-0.1974390054	1
0.3176329584	-0.1966437746	1
1.1597070219	0.2297281878	1
2.3282146219	-0.4729903303	1
0.9480427401	0.3013151324	1
0.9834374667	-0.3539904858	1
-0.0954902552	-0.3612145808	1
0.2407777430	-1.2208952927	1
0.4373700954	-0.7404056563	1
1.4127994249	0.4250361144	1
0.3608608250	-0.1840094293	1
-0.3139759875	-0.3495511310	1
1.2821228076	0.5833191758	1
0.4957995732	0.7437737047	1
-0.0717560359	-0.8822060772	1
1.5018067175	1.1816611529	1
1.3489091049	-0.0285263751	1
-0.5522293131	-1.4300860279	1
1.0915063611	-0.2531885417	1
0.2180564438	0.0463385323	1
1.0814101707	0.6678028649	1
1.0965924006	0.8686059878	1
1.0056526325	-0.0815541569	1
1.7525823642	-0.6918621813	1
2.9901148795	0.2653471075	1
1.2692869472	0.3712989240	1
2.3273359309	0.5603873649	1
-0.1349459669	0.9924034263	1
0.7589497170	0.0757700786	1
0.0954308414	0.3720810153	1
0.5394088224	0.0708306303	1
0.7991116668	1.3611896060	1
2.4016697003	0.0328897781	1
1.0452390736	-0.2640640539	1
1.7820645488	-0.2325814708	1
0.7020695559	0.6919696499	1
0.6193650594	-0.0266968409	1
-0.1181555768	0.4979377683	1
2.3724001741	0.5099833519	1
2.0336481041	-0.5982845581	1
1.1671065024	-0.6669147783	1
0.8389454382	0.5460359721	1
1.0719980460	-0.9988880465	1
0.0701340020	-0.9766303819	1
1.3475094590	1.4593938218	1
1.9634034634	-1.3406639913	1
2.0048524324	0.6621350848	1
-0.0926920705	-0.2143959192	1
1.7746513261	0.3892152682	1
0.0743300112	0.4318599199	1
-0.5114411663	-0.1575590715	1
1.8046569483	0.0130066746	1
0.6471978750	0.6288627669	1
1.6892536184	0.9263379504	1
1.6182534602	0.7646474498	1
1.5182446110	0.1877571084	1
1.0632924207	-0.1677679563	1
0.1427261587	-0.6755072460	1
0.8005856474	0.1707324594	1
2.0188083585	-0.0295551033	1
1.7095648900	0.7631914197	1
0.8363423999	0.4205094812	1
0.8277996703	0.9348912564	1
1.4496091363	-0.8417991358	1
1.1142151769	1.1653912858	1
0.8718503065	0.3165823338	1
1.3859946279	-0.7330030815	1
1.3611250541	-0.9855902879	1
0.5576169519	0.7606510050	1
1.2522647921	-0.2152983226	1
1.3156956157	-0.0424916359	1
1.0088943443	0.4644408343	1
0.4856733382	0.0285221459	1
0.7791930420	-1.1211908985	1
0.3491394930	1.1088894130	1
1.2720404646	-0.9359182634	1
-0.0891950246	-0.0793118544	1
2.1039255843	-0.1320579436	1
1.9241882472	0.2488526346	1
1.3332243944	-0.9444970299	1
1.6629288155	-0.2368327148	1
1.6102985267	-0.5757051153	1
1.1251927942	0.2489036757	1
0.8910819973	0.2860566493	1
0.8116288216	-0.4589545528	1
2.1352481871	0.7417216849	1
0.4619873792	0.4019508232	1
0.4748467456	-0.8376985451	1
1.7310136665	-1.2049804011	1
1.6553861017	-0.1787016610	1
0.8504139624	0.2897378660	1
1.4109696212	-0.5843128639	1
1.5075086450	0.0801650762	1
0.1118351384	-0.1201193993	1
1.9767117586	1.1855315511	1
1.5072419588	-0.8416999524	1
1.3469114676	0.6016495150	1
1.5131530362	0.5550465005	1
1.2568657867	-0.0512032558	1
0.5698192182	-1.3420430754	1
1.2401629964	0.1315592274	1
1.3942656595	-0.9457862157	1
1.4560956750	1.4527827687	1
1.0554726195	-0.0436039654	1
1.2184976614	1.4370792918	1
0.2761717262	0.1436890006	1
0.4345568141	-0.3867907475	1
0.9649343570	0.9527014006	1
2.2734926666	0.3168843494	1
0.7337073176	1.7626325563	1
0.6976733269	-0.4038540780	1
-0.2550742630	0.9871858158	1
1.6846530242	1.7096466902	1
0.0174586150	1.0310824661	1
1.0495933006	0.5699989296	1
-0.1651543904	1.0380906121	1
1.5561513284	-0.0275135495	1
1.4561635561	-0.5412869183	1
0.5902739862	-0.3277048290	1
-0.3100764347	0.6093552750	1
1.8425839250	-0.4959252042	1
1.2462167138	-0.1877654703	1
1.2321247447	-0.4437641230	1
0.3753240815	0.7439292862	1
0.9548366761	1.4298469514	1
1.0327460901	-0.6548360622	1
1.8675782138	0.4460430736	1
1.5139767310	0.8418818137	1
0.5384033139	-0.0899816777	1
0.8787666615	-0.9126956290	1
0.8136136174	0.9449629769	1
1.1678233826	-0.9518090928	1
-0.1001445984	1.1771744403	1
0.9361348154	-0.4577881467	1
0.8062585651	-1.0446143310	1
2.0062802305	-0.2779303975	1
1.9668988929	0.0365232775	1
2.0108317531	0.1815104210	1
1.6033266018	0.5084755692	1
1.4407333396	0.2460268282	1
0.8353496796	1.3544168593	1
0.3586987077	0.0030459631	1
1.0105259033	0.2845685857	1
0.6963169798	0.2225592470	1
0.8806102630	-1.1186093526	1
1.0067544864	-0.7782172101	1
-0.2263959338	0.0967840532	1
1.3449856196	0.3724317572	1
1.4010502530	-1.3665468020	1
0.0376157010	1.3954903908	1
0.2595115844	0.4319298353	1
0.5142617495	0.0563371342	1
0.5522216594	0.3970695583	1
1.0967139058	-0.3169887389	1
0.2574161728	0.1893449509	1
0.1424783135	0.3022747437	1
2.8572052899	0.9547143990	1
1.5079486621	-0.0605335008	1
-0.3709051296	-0.9349976772	1
1.9070715274	-0.5584418797	1
0.5055540996	-0.1171325747	1
0.2490198884	-0.8674564911	1
0.9643094409	-0.6304065230	1
0.4760207373	-0.5523854720	1
1.3693644494	-0.1641376498	1
0.8737305506	0.4221044920	1
0.8995628298	-0.1967551266	1
1.3326586366	0.4724872264	1
0.8960033312	0.0569983048	1
0.4471908271	-0.6085948163	1
1.5438694144	0.3146215497	1
1.3219446133	0.1985940145	1
1.0326706496	0.4924375705	1
1.6612217461	0.6443355017	1
0.9287392522	0.9807519648	1
1.1615460973	0.4471574940	1
1.1994662605	0.1746601179	1
0.4797447784	0.4959299338	1
3.0119269611	-0.2650201389	1
1.0502008447	-0.3155147682	1
0.6549178183	1.0920906992	1
0.5241376298	-0.3352255175	1
-0.1225269407	-0.5357123879	1
-0.2080211493	0.4467533872	1
2.9796848908	-0.2592810615	1
-0.1785758370	0.6363958658	1
0.4859864321	0.9187770257	1
0.8005753478	-0.4467611582	1
0.8741650056	0.5358290863	1
0.8391893298	-0.3512374057	1
0.8594048252	-0.8993374256	1
1.2807437383	-1.2634064906	1
0.6859587079	0.5369664307	1
1.2142874959	0.4174196802	1
0.9540057637	0.8271354568	1
1.6538610726	0.3154693295	1
1.6558739090	0.5306295841	1
0.6892523696	-0.9502800337	1
1.2972409097	0.3861433983	1
1.7710801396	-0.6620791230	1
0.3590564513	0.3251985970	1
0.9496773396	-1.3334348225	1
1.2652415263	-1.3098608048	1
0.3316026822	0.9557830648	1
2.2903843283	-0.8595988617	1
0.7670850102	0.0301386751	1
2.2595176393	-0.3485109752	1
0.6627920735	1.0951143446	1
0.7349840486	0.5106737258	1
-0.0444978074	-0.1210798345	1
-0.1735121784	-0.7463043836	1
1.5934049690	-0.0352884405	1
0.7743581669	-0.5294459365	1
0.8439725943	0.2129191624	1
1.6950267149	-1.8562590219	1
0.4118560334	0.1124980317	1
0.9300932203	0.2852300765	1
1.1891795506	-0.2155741333	1
0.6274585324	-0.1735957682	1
1.8122835054	-0.5176077732	1
0.9555889402	0.1296425228	1
2.1033347235	-0.2123500058	1
1.6779786883	0.8711409903	1
0.9549189269	-0.1490008190	1
0.7673239171	-0.1808942730	1
1.6040387982	0.1633487214	1
1.1663749489	-0.7956531745	1
0.3158812056	1.5156457849	1
0.8742582238	-0.5478465319	1
2.0119399245	0.1992687358	1
1.4088172623	-0.0976140231	1
0.7746640967	-0.1199156740	1
0.0222564632	-0.0621740675	1
1.2093269962	1.3084751010	1
1.0608105220	-1.6505124150	1
0.9335422631	1.9371219496	1
1.6126134397	-0.5733850710	1
1.4179754248	-0.5246827245	1
0.0427135225	-0.2463343391	1
1.0647189658	-1.3238138512	1
0.1874216730	0.0073083468	1
0.7113779794	0.2791737271	1
0.1410997889	0.5049546741	1
0.1629559152	1.1615885646	1
-0.2132243178	-0.7725525334	1
1.2951257251	1.1767906176	1
1.2227690672	0.3980006522	1
1.0124004621	-0.7257733071	1
0.6534198502	-0.8569495812	1
0.0958155106	0.2840793852	1
0.2057932324	0.2259588051	1
0.0794723040	0.2095744434	1
0.6544492416	0.9946273824	1
1.2289038263	0.8738304637	1
0.4656770826	0.0396993366	1
0.3062666176	-0.2924630719	1
0.8146643267	-0.5132592700	1
0.1405096860	-0.9995076849	1
-0.6544517589	-0.7469497476	1
1.4437051895	-1.1303091517	1
0.0325910579	1.2663565241	1
0.5499293270	0.2270138102	1
1.4541868100	0.4684767191	1
-0.0764387156	-0.1633838665	1
-0.1442594758	1.7298079470	1
-0.1277471143	-0.7409349244	1
0.2641840790	-1.0582987722	1
1.9564283258	1.7129293379	1
0.6635945716	-0.9336801612	1
-0.5817451892	-0.1726109302	1
0.7762958639	-0.4605359075	1
1.1565359433	0.2794296090	1
1.2284543626	-0.2235340407	1
0.2210357340	0.4708150986	1
1.0088485641	0.6281636299	1
1.5586677787	-1.0053376003	1
-0.0141482486	-0.5342479657	1
0.2531075671	0.5340436523	1
1.2484134542	0.7772404558	1
1.2803585172	0.1475375342	1
1.8483370633	0.3321473872	1
1.0481546531	1.0468383795	1
1.0814451835	-0.2152013055	1
0.4075694923	0.4971140694	1
1.8747268268	-0.0357706946	1
1.9248360068	-1.3930109881	1
0.9607885426	-0.0283513842	1
0.4859373494	1.6856443054	1
0.9531947406	-0.2883091935	1
1.0183579865	-1.4162031760	1
0.4626922372	0.6952556499	1
0.5552684745	-0.5861032484	1
1.9259744577	0.9477029754	1
1.3655674687	-0.3218165531	1
0.8306683860	-0.5686198909	1
0.2965891818	-0.7385139813	1
0.5629695378	-0.7316582291	1
-0.1057064931	0.1551411156	1
1.1658841261	1.2026420929	1
0.5274134076	0.2093747348	1
1.2211211854	-0.1794902608	1
1.5263233281	0.5481698150	1
1.2315146056	-0.1807645690	1
0.7471880358	-0.9671480568	1
0.4301300737	-0.4398257381	1
0.2052319449	0.3110732201	1
1.8461436807	-0.6420971036	1
1.2004233613	-0.7312269993	1
0.7843874652	-0.4881367267	1
1.4256044947	-0.4799757207	1
1.7153519388	-0.1737508253	1
0.5406608119	-0.8862206499	1
